Gore Verbinski%Pirates of the Caribbean: At World's End
Joss Whedon%Avengers: Age of Ultron
Gore Verbinski%The Lone Ranger
Zack Snyder%Man of Steel
Joss Whedon%The Avengers
Rob Marshall%Pirates of the Caribbean: On Stranger Tides
Ridley Scott%Robin Hood
Colin Trevorrow%Jurassic World
Shane Black%Iron Man 3
Tim Burton%Alice in Wonderland
Michael Bay%Transformers: Revenge of the Fallen
Michael Bay%Transformers: Age of Extinction
Joseph Kosinski%TRON: Legacy
John Lasseter%Cars 2
Brad Lewis%Cars 2
Steven Spielberg%Indiana Jones and the Kingdom of the Crystal Skull
Robert Zemeckis%A Christmas Carol
Lilly Wachowski%Jupiter Ascending
Lana Wachowski%Jupiter Ascending
David Yates%The Legend of Tarzan
Conrad Vernon%Monsters vs Aliens
Rob Letterman%Monsters vs Aliens
Doug Liman%Edge of Tomorrow
Stephen Sommers%G.I. Joe: The Rise of Cobra
Mike Mitchell%Shrek Forever After
Robert Zemeckis%The Polar Express
Jonathan Mostow%Terminator 3: Rise of the Machines
Christopher Nolan%Inception
Hideaki Anno%Shin Godzilla
Shinji Higuchi%Shin Godzilla
Peter Jackson%The Hobbit: An Unexpected Journey
Jon Turteltaub%The Sorcerer's Apprentice
Alan Taylor%Terminator Genisys
Michael Apted%The Chronicles of Narnia: The Voyage of the Dawn Treader
Tim Burton%Charlie and the Chocolate Factory
Shawn Levy%Night at the Museum: Battle of the Smithsonian
M. Night Shyamalan%The Last Airbender
J.J. Abrams%Mission: Impossible III
Rob Minkoff%Mr. Peabody & Sherman
Wolfgang Petersen%Troy
Robert Zemeckis%Beowulf
Brad Bird%Mission: Impossible - Ghost Protocol
Edward Zwick%The Last Samurai
J.J. Abrams%Star Trek
Alex Proyas%Gods of Egypt
Jon M. Chu%G.I. Joe: Retaliation
George Miller%Happy Feet Two
Steven Spielberg%War of the Worlds
Phillip Noyce%Salt
Robert Schwentke%R.I.P.D.
Francis Lawrence%The Hunger Games: Mockingjay - Part 1
Carlos Saldanha%Rio 2
Justin Lin%Fast Five
Mark Steven Johnson%Ghost Rider
Rob Minkoff%Stuart Little 2
Lilly Wachowski%Speed Racer
Lana Wachowski%Speed Racer
James L. Brooks%How Do You Know
James Mangold%Knight and Day
Chris Sanders%The Croods
Kirk De Micco%The Croods
Roger Donaldson%Dante's Peak
Raja Gosnell%The Smurfs
Frank Coraci%Around the World in 80 Days
Dominic Sena%Gone in Sixty Seconds
James Cameron%True Lies
Chuck Russell%Eraser
Gary Trousdale%The Hunchback of Notre Dame
Kirk Wise%The Hunchback of Notre Dame
Mark Dindal%The Emperor's New Groove
Stefen Fangmeier%Eragon
Chris Wedge%Epic
Brett Ratner%Hercules
Ron Clements%Treasure Planet
John Musker%Treasure Planet
Ericson Core%Point Break
Ron Underwood%The Adventures of Pluto Nash
Michael Patrick King%Sex and the City 2
Don Michael Paul%The Road to El Dorado
Bibo Bergeron%The Road to El Dorado
Peter Jackson%The Lord of the Rings: The Return of the King
Joe Johnston%Jurassic Park III
John Moore%A Good Day to Die Hard
Chris Columbus%Percy Jackson & the Olympians: The Lightning Thief
Barry Sonnenfeld%Men in Black
Tony Scott%Unstoppable
Brett Ratner%Rush Hour 2
Carlos Saldanha%Ice Age: Dawn of the Dinosaurs
McG%Charlie's Angels
Thor Freudenthal%Percy Jackson: Sea of Monsters
Jon M. Chu%Now You See Me 2
Brian De Palma%Mission to Mars
Carlos Saldanha%Rio
Alan J. Pakula%The Devil's Own
John Milius%Conan the Barbarian
Wolfgang Petersen%Air Force One
Genndy Tartakovsky%Hotel Transylvania
Justin Lin%The Fast and the Furious: Tokyo Drift
David Fincher%Zodiac
Karey Kirkpatrick%Over the Hedge
Tim Johnson%Over the Hedge
Gary Winick%Charlotte's Web
Martin Scorsese%Shutter Island
Anthony Minghella%Cold Mountain
Ivan Reitman%Six Days Seven Nights
Jonathan Demme%The Manchurian Candidate
Genndy Tartakovsky%Hotel Transylvania 2
Martin Campbell%The Legend of Zorro
Vincent Ward%What Dreams May Come
Roger Donaldson%Thirteen Days
Rob Cohen%Daylight
Barry Cook%Walking With Dinosaurs
Neil Nightingale%Walking With Dinosaurs
Roger Christian%Battlefield Earth
Joe Dante%Looney Tunes: Back in Action
Richard Donner%Timeline
Mark Osborne%The Little Prince
Oliver Hirschbiegel%The Invasion
James McTeigue%The Invasion
Eric Darnell%Madagascar
Tom McGrath%Madagascar
Alfonso Cuarón%Children of Men
Bryan Singer%X-Men
Adam Shankman%Hairspray
Thor Freudenthal%Hotel for Dogs
Martin Campbell%Vertical Limit
Antoine Fuqua%Tears of the Sun
Robert Luketic%Killers
Andy Tennant%Anna and the King
Paul W.S. Anderson%Soldier
Àlex Pastor%Carriers
David Pastor%Carriers
Brian De Palma%Snake Eyes
Judd Apatow%Funny People
Paul Tibbitt%The SpongeBob Movie: Sponge Out of Water
Quentin Tarantino%Inglourious Basterds
Steven Spielberg%Hook
Paul W.S. Anderson%AVP: Alien vs. Predator
Tim Burton%Big Fish
Ron Howard%The Dilemma
Joel Schumacher%Bad Company
Adam Shankman%Rock of Ages
Gregory Hoblit%Hart's War
John McTiernan%Rollerball
Alejandro Amenábar%Agora
Craig Gillespie%The Finest Hours
Doug Lefler%The Last Legion
Chris Wedge%Ice Age
Lawrence Kasdan%Dreamcatcher
Ron Howard%Apollo 13
Michael Lembeck%The Santa Clause 2
Adam McKay%Step Brothers
Renny Harlin%Cliffhanger
McG%This Means War
Jon Favreau%Zathura: A Space Adventure
Michael Lehmann%Hudson Hawk
Jay Roach%Austin Powers in Goldmember
Marco Schnabel%The Love Guru
Demian Lichtenstein%3000 Miles to Graceland
Quentin Tarantino%The Hateful Eight
Simon West%The General's Daughter
Eric Darnell%Antz
Tim Johnson%Antz
Adam Shankman%Cheaper by the Dozen 2
Wes Ball%Maze Runner: The Scorch Trials
Brett Ratner%The Family Man
Chuck Russell%The Scorpion King
Steven Soderbergh%Contagion
Tony Scott%Man on Fire
Kevin Donovan%The Tuxedo
Geoff Murphy%Under Siege 2: Dark Territory
Kenneth Branagh%Jack Ryan: Shadow Recruit
Antoine Fuqua%Shooter
Anthony Stacchi%The Boxtrolls
Graham Annable%The Boxtrolls
Tony Gilroy%Duplicity
Clark Johnson%The Sentinel
Stuart Baird%Star Trek: Nemesis
Jon Avnet%Righteous Kill
Harold Becker%Mercury Rising
Robert Redford%The Legend of Bagger Vance
Cameron Crowe%Almost Famous
Scott Stewart%Priest
David Koepp%Mortdecai
Mark Waters%Just Like Heaven
Adam Shankman%The Pacifier
Tom Shadyac%The Nutty Professor
Mark Waters%Mr. Popper's Penguins
Rob Minkoff%The Forbidden Kingdom
Alan Parker%Evita
Peter Lord%The Pirates! In an Adventure with Scientists!
Jeff Newitt%The Pirates! In an Adventure with Scientists!
Shekhar Kapur%Elizabeth: The Golden Age
Ronald F. Maxwell%Gods and Generals
Stanley Kubrick%Lolita
Guillermo del Toro%Blade II
Clint Eastwood%Flags of Our Fathers
Curtis Hanson%Lucky You
Phyllida Lloyd%Mamma Mia!
Pierre Morel%From Paris with Love
Bobby Farrelly%Me, Myself & Irene
Peter Farrelly%Me, Myself & Irene
Seth MacFarlane%Ted
Phil Lord%22 Jump Street
Christopher Miller%22 Jump Street
Chris Columbus%Stepmom
Ridley Scott%G.I. Jane
F. Gary Gray%The Negotiator
Steven Quale%Into the Storm
John Landis%Beverly Hills Cop III
Joe Dante%Gremlins 2: The New Batch
Steven Seagal%On Deadly Ground
Garry Marshall%Raising Helen
Sam Raimi%For Love of the Game
Tom Tykwer%The International
Wes Anderson%The Life Aquatic with Steve Zissou
Jim Sheridan%Dream House
Patrick Read Johnson%Baby's Day Out
Tony Scott%Domino
William Friedkin%Jade
Mike Nichols%What Planet Are You From?
Steven Soderbergh%Traffic
Chuck Bowman%The Tooth Fairy
Francis Ford Coppola%The Cotton Club
Stephen Frears%Mary Reilly
Jonathan Frakes%Star Trek: First Contact
Brian Levant%The Flintstones
David Zucker%Scary Movie 3
Garry Marshall%The Princess Diaries 2: Royal Engagement
Rob Reiner%The Bucket List
Denis Villeneuve%Prisoners
Andrew Stanton%A Bug's Life
John Lasseter%A Bug's Life
Ron Shelton%Tin Cup
Curtis Hanson%The River Wild
David R. Ellis%Cellular
Danny Pang%Bangkok Dangerous
Oxide Pang Chun%Bangkok Dangerous
Lawrence Kasanoff%Foodfight!
Ben Affleck%Argo
Barry Levinson%Sleepers
Gus Van Sant%Finding Forrester
Reginald Hudlin%Boomerang
Mark Pellington%The Mothman Prophecies
Larry Charles%Brüno
Catherine Hardwicke%Red Riding Hood
Julie Anne Robinson%One for the Money
Sngmoo Lee%The Warrior's Way
Jamel Debbouze%Why I Did (Not) Eat My Father
Robert Zemeckis%Back to the Future Part II
Nora Ephron%Julie & Julia
Bobby Farrelly%Dumb and Dumber To
Peter Farrelly%Dumb and Dumber To
Nancy Meyers%The Intern
Tim Story%Ride Along 2
John Whitesell%Big Momma's House 2
David R. Ellis%The Final Destination
Nicholas Stoller%Get Him to the Greek
Callan Brunker%Escape from Planet Earth
Francis Ford Coppola%The Rainmaker
Anne Fletcher%The Guilt Trip
Steven Quale%Final Destination 5
Kelly Makin%Mickey Blue Eyes
Chris Columbus%Rent
Pat O'Connor%Sweet November
Stephen T. Kay%Get Carter
Juan Antonio Bayona%The Impossible
Elaine May%Ishtar
Wes Anderson%Fantastic Mr. Fox
Charles Shyer%Alfie
Ken Kwapis%Big Miracle
Paul Weitz%Cirque du Freak: The Vampire's Assistant
Pierre Morel%The Gunman
Joel Coen%The Hudsucker Proxy
Robert Schwentke%The Time Traveler's Wife
Tim Burton%Frankenweenie
Yuefeng Song%Dragon Nest: Warriors' Dawn
David Mirkin%Heartbreakers
Luis Mandoki%Angel Eyes
Roman Polanski%The Ninth Gate
Lee Daniels%Precious
John Carpenter%The Thing
Paul Thomas Anderson%The Master
Joel Coen%Burn After Reading
Ethan Coen%Burn After Reading
Jennifer Flackett%Nim's Island
Mark Levin%Nim's Island
Kevin Smith%Cop Out
Nick Cassavetes%John Q
Rawson Marshall Thurber%We're the Millers
Scott Hicks%Snow Falling on Cedars
Jay Roach%Austin Powers: The Spy Who Shagged Me
Richard Donner%Lethal Weapon 3
John Lee Hancock%The Blind Side
Robert Wise%Star Trek: The Motion Picture
Mike Mitchell%Sky High
Randall Wallace%The Man in the Iron Mask
Kevin Munroe%TMNT
Paul W.S. Anderson%Resident Evil
Joel Coen%The Ladykillers
Ethan Coen%The Ladykillers
Andrew Niccol%In Time
Michael Ritchie%The Bad News Bears
Steven E. de Souza%Street Fighter
Alexandre Aja%Mirrors
Michael Rymer%Queen of the Damned
Stephen Hopkins%Predator 2
Gregory Hoblit%Untraceable
Hugh Wilson%Blast from the Past
Mike Hodges%Flash Gordon
Kevin Smith%Jersey Girl
Rob Cohen%Alex Cross
Clint Eastwood%Midnight in the Garden of Good and Evil
Susanna White%Nanny McPhee and the Big Bang
Danny DeVito%Hoffa
Gary Chapman%Valiant
Curtis Hanson%Wonder Boys
Jake Kasdan%Walk Hard: The Dewey Cox Story
Les Mayfield%American Outlaws
Dominic Sena%Whiteout
Moustapha Akkad%Lion of the Desert
Ang Lee%Ride with the Devil
Joachim Rønning%Bandidas
Espen Sandberg%Bandidas
Martin Scorsese%The Age of Innocence
Darren Aronofsky%The Fountain
Boaz Yakin%Safe
Mark Dindal%Cats Don't Dance
Francis Ford Coppola%Apocalypse Now
Frank Marshall%Arachnophobia
Steve Oedekerk%Ace Ventura: When Nature Calls
Garry Marshall%The Princess Diaries
Hugh Wilson%The First Wives Club
Clint Eastwood%Million Dollar Baby
Nick Cassavetes%The Notebook
Barbra Streisand%The Prince of Tides
Edward Zwick%Legends of the Fall
Chris Weitz%Down to Earth
Paul Weitz%Down to Earth
Nicholas Stoller%Forgetting Sarah Marshall
Michael McCullers%Baby Mama
Forest Whitaker%Hope Floats
Luis Mandoki%Message in a Bottle
John Schultz%Like Mike
Tim McCanlies%Secondhand Lions
Jon M. Chu%Step Up 3D
Marc Forster%Stranger Than Fiction
Frank Oz%Little Shop of Horrors
Stephen Anderson%Winnie the Pooh
Don Hall%Winnie the Pooh
Nicholas Stoller%The Five-Year Engagement
Charles Stone III%Mr. 3000
Antoine Fuqua%The Replacement Killers
Kevin Hooks%Fled
Ellory Elkayem%Eight Legged Freaks
Craig Gillespie%Fright Night
Kim Jee-woon%The Last Stand
Brad Furman%Runner Runner
Niels Arden Oplev%Dead Man Down
